"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Mon Jan 01 11:19:25 GMT 2024","Mon Jan 01 11:19:25 GMT 2024","1","api_test_suite","main.spec.ts","Functionalities of List (Tag, Segment, Custom Field) & Subscriber","","","Un-assign Tag on Subscriber",""
"skipped","Mon Jan 01 11:19:25 GMT 2024","Mon Jan 01 11:19:25 GMT 2024","1","api_test_suite","main.spec.ts","Functionalities of Contact Form 7 Integration","","","weMail List <-> Contact Form 7 - e2e",""
"skipped","Mon Jan 01 11:19:25 GMT 2024","Mon Jan 01 11:19:25 GMT 2024","1","api_test_suite","main.spec.ts","Forms Functionalities","","","Automation Activation",""
"skipped","Mon Jan 01 11:19:25 GMT 2024","Mon Jan 01 11:19:25 GMT 2024","0","api_test_suite","main.spec.ts","Functionalities of WP ERP Integration","","","Delete WP ERP CRM Contacts",""
"skipped","Mon Jan 01 11:19:25 GMT 2024","Mon Jan 01 11:19:25 GMT 2024","0","api_test_suite","main.spec.ts","Functionalities of List (Tag, Segment, Custom Field) & Subscriber","","","Check Custom Field on Subscriber",""
"skipped","Mon Jan 01 11:19:25 GMT 2024","Mon Jan 01 11:19:25 GMT 2024","0","api_test_suite","main.spec.ts","Standard Campaign Functionalities","","","Unsubscribe From Campaign",""
"skipped","Mon Jan 01 11:19:25 GMT 2024","Mon Jan 01 11:19:25 GMT 2024","0","api_test_suite","main.spec.ts","Functionalities of Affiliate WP Integration","","","Delete WP User - e2e",""
"skipped","Mon Jan 01 11:19:25 GMT 2024","Mon Jan 01 11:19:25 GMT 2024","0","api_test_suite","main.spec.ts","Functionalities of Affiliate WP Integration","","","Automation Details",""
"skipped","Mon Jan 01 11:19:25 GMT 2024","Mon Jan 01 11:19:25 GMT 2024","1","api_test_suite","main.spec.ts","Subscriber Verification for Double-Opt-in List","","","Double-Opt-in List Create",""
"skipped","Mon Jan 01 11:19:25 GMT 2024","Mon Jan 01 11:19:25 GMT 2024","0","api_test_suite","main.spec.ts","Functionalities of Contact Form 7 Integration","","","Automation Delete",""
"skipped","Mon Jan 01 11:19:25 GMT 2024","Mon Jan 01 11:19:25 GMT 2024","0","api_test_suite","main.spec.ts","Functionalities of Automation Feature","","","Delete Automation Delay",""
"skipped","Mon Jan 01 11:19:25 GMT 2024","Mon Jan 01 11:19:25 GMT 2024","0","api_test_suite","main.spec.ts","Functionalities of Automation Feature","","","Automation Details",""
"skipped","Mon Jan 01 11:19:25 GMT 2024","Mon Jan 01 11:19:25 GMT 2024","0","api_test_suite","main.spec.ts","Forms Functionalities","","","Delete Automation Delay",""
"skipped","Mon Jan 01 11:19:25 GMT 2024","Mon Jan 01 11:19:25 GMT 2024","0","api_test_suite","main.spec.ts","Functionalities of Contact Form 7 Integration","","","Check Automation Activity",""
"skipped","Mon Jan 01 11:19:25 GMT 2024","Mon Jan 01 11:19:25 GMT 2024","1","api_test_suite","main.spec.ts","Functionalities of List (Tag, Segment, Custom Field) & Subscriber","","","Segment Update",""
"skipped","Mon Jan 01 11:19:25 GMT 2024","Mon Jan 01 11:19:25 GMT 2024","1","api_test_suite","main.spec.ts","Functionalities of Contact Form 7 Integration","","","Delete Contact Form 7 - e2e",""
"skipped","Mon Jan 01 11:19:25 GMT 2024","Mon Jan 01 11:19:25 GMT 2024","0","api_test_suite","main.spec.ts","Forms Functionalities","","","Check Automation Activity",""
"skipped","Mon Jan 01 11:19:25 GMT 2024","Mon Jan 01 11:19:25 GMT 2024","0","api_test_suite","main.spec.ts","Functionalities of WooCommerce Integration","","","Automation Create",""
"skipped","Mon Jan 01 11:19:25 GMT 2024","Mon Jan 01 11:19:25 GMT 2024","1","api_test_suite","main.spec.ts","Functionalities of List (Tag, Segment, Custom Field) & Subscriber","","","Validate Created List",""
"skipped","Mon Jan 01 11:19:25 GMT 2024","Mon Jan 01 11:19:25 GMT 2024","0","api_test_suite","main.spec.ts","Functionalities of Contact Form 7 Integration","","","Subscriber Delete - Signed up through Contact Form 7",""
"skipped","Mon Jan 01 11:19:25 GMT 2024","Mon Jan 01 11:19:25 GMT 2024","0","api_test_suite","main.spec.ts","Standard Campaign Functionalities","","","Check Duplicated Campaign's Activity",""
"skipped","Mon Jan 01 11:19:25 GMT 2024","Mon Jan 01 11:19:25 GMT 2024","1","api_test_suite","main.spec.ts","Standard Campaign Functionalities","","","Campaign Create",""
"skipped","Mon Jan 01 11:19:25 GMT 2024","Mon Jan 01 11:19:25 GMT 2024","0","api_test_suite","main.spec.ts","Forms Functionalities","","","Subscriber's info - Signed up through Form",""
"skipped","Mon Jan 01 11:19:25 GMT 2024","Mon Jan 01 11:19:25 GMT 2024","0","api_test_suite","main.spec.ts","Functionalities of Automation Feature","","","Automation Activation",""
